기업명,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_-,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_B이하,ESG_C,ESG_D,E_-,E_A,E_A+,E_B,E_B+,E_B+ 이하,E_C,E_D,S_-,S_A,S_A+,S_B,S_B+,S_B이하,S_C,S_D,G_-,G_A,G_A+,G_B,G_B+,G_B이하,G_C,G_D,배당기업구분
광명전기,전기전자,2021,25.85863257494569,-0.28773249940931067,0.6776289669310006,-0.013097615531269032,-0.3082793530255823,-0.11550685722265845,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,저배당기업
광전자,전기전자,2021,26.19956851819834,-0.37356347258347977,1.6290039379960264,-0.02954657383549045,-0.2548618143810976,-0.45975638269697117,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,중배당기업
광주신세계,유통업,2021,27.47118118177489,-0.3713787754898131,1.5977884027064295,-0.006689125389022185,2.0027815994983946,-0.7313661000436766,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,고배당기업
교보증권,증권,2021,30.027916260219637,1.3173669664536833,-1.8871698654455749,0.011035527674194506,-2.4473332285424734,-0.7566321202619748,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,저배당기업
교촌에프앤비,유통업,2021,26.263461804603576,-0.3025984842305828,0.8094796607661633,-0.009435621164270835,0.09462325072101495,1.0056727899643234,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,고배당기업
국도화학,화학,2021,27.97911568793572,-0.2219153605299961,0.20147557788670245,-0.02954657383549045,-0.29826357021593886,-0.5545039585155893,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,중배당기업
국동,유통업,2021,25.8500505426913,-0.24506812743069356,0.3514965086814812,-0.04521510711067947,-0.7613328573742546,0.5445679209803819,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,무배당기업
국보,운수창고업,2021,25.35132165758167,0.1485037984203164,-1.0294415002493396,-0.04740630046142429,-0.11597925211234503,1.2867572648928909,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,무배당기업
국제약품,의약품,2021,25.663357393298373,-0.14658097798976577,-0.1931446965952156,-0.02954657383549045,0.17201942055291142,0.4371873350526143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,무배당기업
그린케미칼,화학,2021,26.078385239117,-0.22754032775966662,0.2364183412705795,-0.00241179590297921,0.04809730753796629,0.768803850417778,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,중배당기업
극동유화,화학,2021,26.497616579722596,-0.2143568108151263,0.15581703373176994,0.052848299421969024,-0.29000054970040895,-0.33342628160548027,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,중배당기업
금강공업,철강금속,2021,27.490216190035127,-0.09422358212430569,-0.4055966979691882,-0.009030400476119395,-0.3908078226319482,-0.469231140278833,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,중배당기업
금양,화학,2021,26.475305270151125,0.015011272559028286,-0.7419790334779778,0.005842699596401976,-1.1084691803515336,1.7668116490405563,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
금호건설,건설업,2021,28.1825964769483,0.009411416790204453,-0.7270701211008569,-0.010231054366938478,0.20899248902437995,-0.5797699787338875,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,중배당기업
금호에이치티,운수장비,2021,26.85187068423112,-0.3299448650926864,1.082965022183974,-0.01973122827804446,-0.11637997521728369,-0.22920394820500023,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,무배당기업
금호전기,전기전자,2021,25.152289886918194,0.48831208659844866,-1.4590045381151349,-0.041162900229165064,-1.6073757330251053,1.4825689215847018,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,무배당기업
금호타이어,화학,2021,29.09940362660946,0.19247396636296416,-1.1044519656467289,0.000214634483187531,-0.06769769551053724,0.6329989917444253,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,무배당기업
기아,운수장비,2021,31.83347237459991,-0.1775182977529537,-0.04591918687114714,-0.0024268040766144455,0.2947182614845713,-0.03339229151318941,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,고배당기업
까뮤이앤씨,건설업,2021,25.996565007032398,-0.16265231293168156,-0.11906603822139644,-0.02773058482562659,-0.2975826174607619,-0.15972239260468016,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,저배당기업
깨끗한나라,종이목재,2021,27.11801194328725,-0.003244759476554222,-0.6935250682523351,-0.03280334751433721,0.045678831869140644,-0.27973598864159666,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,무배당기업
